RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,statefips,region_tag
99534,222,98052,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,53,redmond-wa-98052
66126,223,20002,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,11,washington-dc-20002
84640,224,60640,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60640
84641,225,60641,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60641
96656,226,92114,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6,san-diego-ca-92114
90795,227,75243,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,48,dallas-tx-75243
93295,228,80219,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,8,denver-co-80219
65779,229,19111,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,42,philadelphia-pa-19111
98861,230,96720,zip,HI,HI,Hilo,"Hilo, HI",Hawaii County,15,hilo-hi-96720
60594,231,7087,zip,NJ,NJ,Union City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,34,union-city-nj-7087
92224,232,78045,zip,TX,TX,Laredo,"Laredo, TX",Webb County,48,laredo-tx-78045
65133,233,17603,zip,PA,PA,Lancaster,"Lancaster, PA",Lancaster County,42,lancaster-pa-17603
91198,234,76028,zip,TX,TX,Burleson,"Dallas-Fort Worth-Arlington, TX",Johnson County,48,burleson-tx-76028
79054,235,48197,zip,MI,MI,Ypsilanti,"Ann Arbor, MI",Washtenaw County,26,ypsilanti-mi-48197
78085,236,46307,zip,IN,IN,Crown Point,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,18,crown-point-in-46307
70826,237,30041,zip,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,13,cumming-ga-30041
70874,238,30096,zip,GA,GA,Duluth,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,13,duluth-ga-30096
62024,239,11213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,36,new-york-ny-11213
94799,240,85204,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,mesa-az-85204
72353,241,33015,zip,FL,FL,Country Club,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,12,country-club-fl-33015
62223,242,11746,zip,NY,NY,South Huntington,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,36,south-huntington-ny-11746
92225,243,78046,zip,TX,TX,Laredo,"Laredo, TX",Webb County,48,laredo-tx-78046
97995,244,95127,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,san-jose-ca-95127
67180,245,22191,zip,VA,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,51,woodbridge-va-22191
62021,246,11210,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,36,new-york-ny-11210
94890,247,85308,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,glendale-az-85308
96003,248,90022,zip,CA,CA,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,east-los-angeles-ca-90022
91860,249,77346,zip,TX,TX,Atascocita,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,atascocita-tx-77346
97545,250,94080,zip,CA,CA,South San Francisco,"San Francisco-Oakland-Berkeley, CA",San Mateo County,6,south-san-francisco-ca-94080
66843,251,21234,zip,MD,MD,Parkville,"Baltimore-Columbia-Towson, MD",Baltimore County,24,parkville-md-21234
92125,252,77845,zip,TX,TX,College Station,"College Station-Bryan, TX",Brazos County,48,college-station-tx-77845
62020,253,11209,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,36,new-york-ny-11209
70842,254,30062,zip,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,13,marietta-ga-30062
61641,255,10027,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,36,new-york-ny-10027
72460,256,33157,zip,FL,FL,West Perrine,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,12,west-perrine-fl-33157
91291,257,76179,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,48,fort-worth-tx-76179
96868,258,92407,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6,san-bernardino-ca-92407
76511,259,43081,zip,OH,OH,Westerville,"Columbus, OH",Franklin County,39,westerville-oh-43081
93137,260,79928,zip,TX,TX,Horizon City,"El Paso, TX",El Paso County,48,horizon-city-tx-79928
70909,261,30135,zip,GA,GA,Douglasville,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,13,douglasville-ga-30135
99142,262,97229,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,41,portland-or-97229
96369,263,91343,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-91343
98319,264,95624,zip,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,6,elk-grove-ca-95624
94883,265,85301,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,glendale-az-85301
97748,266,94541,zip,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,6,hayward-ca-94541
94749,267,85033,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,phoenix-az-85033
94870,268,85281,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,tempe-az-85281
96987,269,92677,zip,CA,CA,Laguna Niguel,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6,laguna-niguel-ca-92677
70791,270,30004,zip,GA,GA,Milton,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,13,milton-ga-30004
95309,271,87114,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,35,albuquerque-nm-87114
96018,272,90037,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-90037
92480,273,78520,zip,TX,TX,Brownsville,"Brownsville-Harlingen, TX",Cameron County,48,brownsville-tx-78520
84629,274,60628,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60628
67657,275,23322,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,51,chesapeake-va-23322
60499,276,6902,zip,CT,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,9,stamford-ct-6902
76534,277,43123,zip,OH,OH,Grove City,"Columbus, OH",Franklin County,39,grove-city-oh-43123
96502,278,91762,zip,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6,ontario-ca-91762
95817,279,89121,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,32,las-vegas-nv-89121
90666,280,75068,zip,TX,TX,Little Elm,"Dallas-Fort Worth-Arlington, TX",Denton County,48,little-elm-tx-75068
65810,281,19143,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,42,philadelphia-pa-19143
62022,282,11211,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,36,new-york-ny-11211
97717,283,94509,zip,CA,CA,Antioch,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,6,antioch-ca-94509
71038,284,30318,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,13,atlanta-ga-30318
96657,285,92115,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6,san-diego-ca-92115
87073,286,66061,zip,KS,KS,Olathe,"Kansas City, MO-KS",Johnson County,20,olathe-ks-66061
74156,287,37075,zip,TN,TN,Hendersonville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County,47,hendersonville-tn-37075
93263,288,80134,zip,CO,CO,Parker,"Denver-Aurora-Lakewood, CO",Douglas County,8,parker-co-80134
72252,289,32828,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,12,orlando-fl-32828
72199,290,32765,zip,FL,FL,Oviedo,"Orlando-Kissimmee-Sanford, FL",Seminole County,12,oviedo-fl-32765
95811,291,89115,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,32,las-vegas-nv-89115
91950,292,77459,zip,TX,TX,Missouri City,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,48,missouri-city-tx-77459
97991,293,95123,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,san-jose-ca-95123
77094,294,44256,zip,OH,OH,Medina,"Cleveland-Elyria, OH",Medina County,39,medina-oh-44256
96728,295,92201,zip,CA,CA,Indio,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,indio-ca-92201
94410,296,84043,zip,UT,UT,Lehi,"Provo-Orem, UT",Utah County,49,lehi-ut-84043
62084,297,11372,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,36,new-york-ny-11372
67730,298,23462,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,51,virginia-beach-va-23462
96572,299,91977,zip,CA,CA,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6,spring-valley-ca-91977
96197,300,90660,zip,CA,CA,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,pico-rivera-ca-90660
94562,301,84404,zip,UT,UT,Ogden,"Ogden-Clearfield, UT",Weber County,49,ogden-ut-84404
61788,302,10312,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,36,new-york-ny-10312
96000,303,90019,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-90019
62012,304,11201,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,36,new-york-ny-11201
61646,305,10032,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,36,new-york-ny-10032
67010,306,21740,zip,MD,MD,Hagerstown,"Hagerstown-Martinsburg, MD-WV",Washington County,24,hagerstown-md-21740
72532,307,33313,zip,FL,FL,Lauderhill,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,12,lauderhill-fl-33313
61637,308,10023,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,36,new-york-ny-10023
76231,309,42101,zip,KY,KY,Bowling Green,"Bowling Green, KY",Warren County,21,bowling-green-ky-42101
60642,310,7305,zip,NJ,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,34,jersey-city-nj-7305
84611,311,60609,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60609
60599,312,7093,zip,NJ,NJ,West New York,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,34,west-new-york-nj-7093
63776,313,14850,zip,NY,NY,Ithaca,"Ithaca, NY",Tompkins County,36,ithaca-ny-14850
97506,314,94015,zip,CA,CA,Daly City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,6,daly-city-ca-94015
58710,315,2301,zip,MA,MA,Brockton,"Boston-Cambridge-Newton, MA-NH",Plymouth County,25,brockton-ma-2301
69336,316,27406,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,37,greensboro-nc-27406
66142,317,20019,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,11,washington-dc-20019
97931,318,95020,zip,CA,CA,Gilroy,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,gilroy-ca-95020
91721,319,77072,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,houston-tx-77072
399724,320,77407,zip,TX,TX,Richmond,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,48,richmond-tx-77407
62120,321,11434,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,36,new-york-ny-11434
98413,322,95758,zip,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,6,elk-grove-ca-95758
96501,323,91761,zip,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6,ontario-ca-91761
76471,324,43026,zip,OH,OH,Hilliard,"Columbus, OH",Franklin County,39,hilliard-oh-43026
76953,325,44035,zip,OH,OH,Elyria,"Cleveland-Elyria, OH",Lorain County,39,elyria-oh-44035
96510,326,91770,zip,CA,CA,Rosemead,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,rosemead-ca-91770
61957,327,10977,zip,NY,NY,Spring Valley,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,36,spring-valley-ny-10977
62118,328,11432,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,36,new-york-ny-11432
92324,329,78228,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,48,san-antonio-tx-78228
69699,330,28078,zip,NC,NC,Huntersville,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,37,huntersville-nc-28078
72622,331,33463,zip,FL,FL,Greenacres,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,12,greenacres-fl-33463
90642,332,75040,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,48,garland-tx-75040
97711,333,94501,zip,CA,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County,6,alameda-ca-94501
70482,334,29445,zip,SC,SC,Goose Creek,"Charleston-North Charleston, SC",Berkeley County,45,goose-creek-sc-29445
96865,335,92404,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6,san-bernardino-ca-92404
61169,336,8753,zip,NJ,NJ,Toms River,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,34,toms-river-nj-8753
73198,337,34744,zip,FL,FL,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,12,kissimmee-fl-34744
97852,338,94806,zip,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,6,richmond-ca-94806
60560,339,7047,zip,NJ,NJ,North Bergen Township,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,34,north-bergen-township-nj-7047
84648,340,60651,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60651
96962,341,92630,zip,CA,CA,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6,lake-forest-ca-92630
97980,342,95112,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,san-jose-ca-95112
96192,343,90640,zip,CA,CA,Montebello,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,montebello-ca-90640
92345,344,78249,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,48,san-antonio-tx-78249
92654,345,78745,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,48,austin-tx-78745
91726,346,77077,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,houston-tx-77077
92474,347,78501,zip,TX,TX,McAllen,"McAllen-Edinburg-Mission, TX",Hidalgo County,48,mcallen-tx-78501
90690,348,75098,zip,TX,TX,Wylie,"Dallas-Fort Worth-Arlington, TX",Collin County,48,wylie-tx-75098
96023,349,90042,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-90042
96886,350,92507,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,riverside-ca-92507
98304,351,95608,zip,CA,CA,Carmichael,"Sacramento-Roseville-Folsom, CA",Sacramento County,6,carmichael-ca-95608
97576,352,94122,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,6,san-francisco-ca-94122
94757,353,85041,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,phoenix-az-85041
96959,354,92627,zip,CA,CA,Costa Mesa,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6,costa-mesa-ca-92627
70839,355,30058,zip,GA,GA,Lithonia,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,13,lithonia-ga-30058
66683,356,20878,zip,MD,MD,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,24,gaithersburg-md-20878
97471,357,93906,zip,CA,CA,Salinas,"Salinas, CA",Monterey County,6,salinas-ca-93906
92347,358,78251,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,48,san-antonio-tx-78251
84460,359,60402,zip,IL,IL,Berwyn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,berwyn-il-60402
75696,360,40475,zip,KY,KY,Richmond,"Richmond-Berea, KY",Madison County,21,richmond-ky-40475
95982,361,90001,zip,CA,CA,Florence-Graham,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,florence-graham-ca-90001
76539,362,43130,zip,OH,OH,Lancaster,"Columbus, OH",Fairfield County,39,lancaster-oh-43130
95314,363,87120,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,35,albuquerque-nm-87120
61895,364,10701,zip,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,36,yonkers-ny-10701
65801,365,19134,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,42,philadelphia-pa-19134
96855,366,92392,zip,CA,CA,Victorville,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6,victorville-ca-92392
74815,367,38401,zip,TN,TN,Columbia,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,47,columbia-tn-38401
62199,368,11717,zip,NY,NY,Brentwood,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,36,brentwood-ny-11717
91280,369,76137,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,48,fort-worth-tx-76137
79040,370,48180,zip,MI,MI,Taylor,"Detroit-Warren-Dearborn, MI",Wayne County,26,taylor-mi-48180
96221,371,90731,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-90731
84638,372,60638,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60638
97979,373,95111,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,san-jose-ca-95111
90645,374,75043,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,48,garland-tx-75043
98040,375,95206,zip,CA,CA,Stockton,"Stockton, CA",San Joaquin County,6,stockton-ca-95206
92346,376,78250,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,48,san-antonio-tx-78250
91883,377,77373,zip,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,spring-tx-77373
97007,378,92707,zip,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6,santa-ana-ca-92707
70953,379,30188,zip,GA,GA,Woodstock,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,13,woodstock-ga-30188
71864,380,32210,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,12,jacksonville-fl-32210
58660,381,2148,zip,MA,MA,Malden,"Boston-Cambridge-Newton, MA-NH",Middlesex County,25,malden-ma-2148
66679,382,20874,zip,MD,MD,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,24,germantown-md-20874
96589,383,92020,zip,CA,CA,El Cajon,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,6,el-cajon-ca-92020
72365,384,33027,zip,FL,FL,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,12,miramar-fl-33027
69778,385,28215,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,37,charlotte-nc-28215
96965,386,92647,zip,CA,CA,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6,huntington-beach-ca-92647
72581,387,33414,zip,FL,FL,Wellington,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,12,wellington-fl-33414
97926,388,95014,zip,CA,CA,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,cupertino-ca-95014
96047,389,90066,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-90066
67181,390,22192,zip,VA,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,51,woodbridge-va-22192
96898,391,92530,zip,CA,CA,Lake Elsinore,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,lake-elsinore-ca-92530
93133,392,79924,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,48,el-paso-tx-79924
72371,393,33033,zip,FL,FL,Homestead,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,12,homestead-fl-33033
95819,394,89123,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,32,las-vegas-nv-89123
96921,395,92570,zip,CA,CA,Perris,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,perris-ca-92570
70294,396,29072,zip,SC,SC,Lexington,"Columbia, SC",Lexington County,45,lexington-sc-29072
96479,397,91732,zip,CA,CA,El Monte,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,el-monte-ca-91732
66787,398,21122,zip,MD,MD,Pasadena,"Baltimore-Columbia-Towson, MD",Anne Arundel County,24,pasadena-md-21122
92597,399,78664,zip,TX,TX,Round Rock,"Austin-Round Rock-Georgetown, TX",Williamson County,48,round-rock-tx-78664
94724,400,85008,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,phoenix-az-85008
94384,401,84015,zip,UT,UT,Clearfield,"Ogden-Clearfield, UT",Davis County,49,clearfield-ut-84015
96917,402,92562,zip,CA,CA,Murrieta,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,murrieta-ca-92562
60081,403,6010,zip,CT,CT,Bristol,"Hartford-East Hartford-Middletown, CT",Hartford County,9,bristol-ct-6010
74145,404,37064,zip,TN,TN,Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,47,franklin-tn-37064
84621,405,60619,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,chicago-il-60619
66785,406,21117,zip,MD,MD,Owings Mills,"Baltimore-Columbia-Towson, MD",Baltimore County,24,owings-mills-md-21117
72234,407,32808,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,12,orlando-fl-32808
90657,408,75056,zip,TX,TX,The Colony,"Dallas-Fort Worth-Arlington, TX",Denton County,48,the-colony-tx-75056
76971,409,44060,zip,OH,OH,Mentor,"Cleveland-Elyria, OH",Lake County,39,mentor-oh-44060
96807,410,92324,zip,CA,CA,Colton,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,6,colton-ca-92324
95985,411,90004,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-90004
81295,412,53215,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,55,milwaukee-wi-53215
67720,413,23452,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,51,virginia-beach-va-23452
