Population,MedianIncome,RegionName,year,state_fip,_last_synced_
12580,46168,32344,2020,12,2023-12-02 16:48:57
1481,62850,32358,2020,12,2023-12-02 16:48:57
5138,65286,33070,2020,12,2023-12-02 16:48:57
14220,86922,33129,2020,12,2023-12-02 16:48:57
22835,64106,33137,2020,12,2023-12-02 16:48:57
4887,34864,32008,2020,12,2023-12-02 16:48:57
3990,29688,32053,2020,12,2023-12-02 16:48:57
986,34106,32359,2020,12,2023-12-02 16:48:57
14551,72275,32413,2020,12,2023-12-02 16:48:57
955,47656,32423,2020,12,2023-12-02 16:48:57
798,30745,32426,2020,12,2023-12-02 16:48:57
7232,30853,32448,2020,12,2023-12-02 16:48:57
4672,38217,32621,2020,12,2023-12-02 16:48:57
10647,43610,32640,2020,12,2023-12-02 16:48:57
5193,36212,32686,2020,12,2023-12-02 16:48:57
8954,63601,32618,2020,12,2023-12-02 16:48:57
14131,67894,32931,2020,12,2023-12-02 16:48:57
5345,86277,32732,2020,12,2023-12-02 16:48:57
12191,73424,32776,2020,12,2023-12-02 16:48:57
19640,111271,32836,2020,12,2023-12-02 16:48:57
3721,38727,32322,2020,12,2023-12-02 16:48:57
7640,40612,32440,2020,12,2023-12-02 16:48:57
1568,53281,32625,2020,12,2023-12-02 16:48:57
12605,53174,32908,2020,12,2023-12-02 16:48:57
9659,74340,32833,2020,12,2023-12-02 16:48:57
15377,63351,33708,2020,12,2023-12-02 16:48:57
18438,50486,33760,2020,12,2023-12-02 16:48:57
14509,65907,33035,2020,12,2023-12-02 16:48:57
15496,90759,33132,2020,12,2023-12-02 16:48:57
14511,75702,33154,2020,12,2023-12-02 16:48:57
6408,63020,33953,2020,12,2023-12-02 16:48:57
300,44297,33001,2020,12,2023-12-02 16:48:57
18243,55063,33716,2020,12,2023-12-02 16:48:57
17186,76278,33777,2020,12,2023-12-02 16:48:57
15836,50774,33778,2020,12,2023-12-02 16:48:57
586,39917,33960,2020,12,2023-12-02 16:48:57
2368,57984,33946,2020,12,2023-12-02 16:48:57
12009,55152,33981,2020,12,2023-12-02 16:48:57
9148,89450,33031,2020,12,2023-12-02 16:48:57
4911,75957,33043,2020,12,2023-12-02 16:48:57
16171,110596,33146,2020,12,2023-12-02 16:48:57
3478,55446,32744,2020,12,2023-12-02 16:48:57
3226,56250,32767,2020,12,2023-12-02 16:48:57
10934,87054,32820,2020,12,2023-12-02 16:48:57
9775,81545,32827,2020,12,2023-12-02 16:48:57
17384,36397,32922,2020,12,2023-12-02 16:48:57
2711,87250,32949,2020,12,2023-12-02 16:48:57
11277,61450,32407,2020,12,2023-12-02 16:48:57
14330,36866,32425,2020,12,2023-12-02 16:48:57
888,30625,32427,2020,12,2023-12-02 16:48:57
4154,45234,32431,2020,12,2023-12-02 16:48:57
2427,44643,32445,2020,12,2023-12-02 16:48:57
11422,28479,32501,2020,12,2023-12-02 16:48:57
6423,46705,31092,2020,13,2023-12-02 16:48:58
33647,64067,31210,2020,13,2023-12-02 16:48:58
7540,47868,31302,2020,13,2023-12-02 16:48:58
21722,66953,31326,2020,13,2023-12-02 16:48:58
33597,40973,31404,2020,13,2023-12-02 16:48:58
16265,32023,31501,2020,13,2023-12-02 16:48:58
15949,41624,31545,2020,13,2023-12-02 16:48:58
4323,33938,31001,2020,13,2023-12-02 16:48:58
4523,27264,31006,2020,13,2023-12-02 16:48:58
19824,60794,31008,2020,13,2023-12-02 16:48:58
57063,71903,31088,2020,13,2023-12-02 16:48:58
24983,27667,31206,2020,13,2023-12-02 16:48:58
17267,56750,31216,2020,13,2023-12-02 16:48:58
3906,39412,31301,2020,13,2023-12-02 16:48:58
2348,68981,31303,2020,13,2023-12-02 16:48:58
6039,45958,31305,2020,13,2023-12-02 16:48:58
27155,91018,31324,2020,13,2023-12-02 16:48:58
19580,40862,31401,2020,13,2023-12-02 16:48:58
10554,41873,31408,2020,13,2023-12-02 16:48:58
24626,82622,31410,2020,13,2023-12-02 16:48:58
4549,-666666666,31543,2020,13,2023-12-02 16:48:58
13408,74083,31632,2020,13,2023-12-02 16:48:58
21224,37313,31015,2020,13,2023-12-02 16:48:58
27503,39844,31021,2020,13,2023-12-02 16:48:58
12236,43482,31036,2020,13,2023-12-02 16:48:58
44811,96483,30115,2020,13,2023-12-02 16:48:58
35097,48746,30117,2020,13,2023-12-02 16:48:58
71709,83532,30127,2020,13,2023-12-02 16:48:58
47378,76722,30132,2020,13,2023-12-02 16:48:58
26494,75100,30141,2020,13,2023-12-02 16:48:58
35344,46196,30161,2020,13,2023-12-02 16:48:58
5526,67529,30175,2020,13,2023-12-02 16:48:58
32652,53473,30501,2020,13,2023-12-02 16:48:58
12504,51364,30513,2020,13,2023-12-02 16:48:58
49986,90608,30519,2020,13,2023-12-02 16:48:58
28195,76742,30549,2020,13,2023-12-02 16:48:58
4069,47286,30571,2020,13,2023-12-02 16:48:58
3927,36786,30828,2020,13,2023-12-02 16:48:58
56934,59730,30016,2020,13,2023-12-02 16:48:58
58844,92038,30101,2020,13,2023-12-02 16:48:58
4706,49325,30582,2020,13,2023-12-02 16:48:58
3418,47551,30734,2020,13,2023-12-02 16:48:58
38685,88917,30328,2020,13,2023-12-02 16:48:58
25777,82072,30345,2020,13,2023-12-02 16:48:58
5205,41058,30411,2020,13,2023-12-02 16:48:58
6272,53874,30415,2020,13,2023-12-02 16:48:58
10633,40536,39817,2020,13,2023-12-02 16:48:58
10492,39280,39819,2020,13,2023-12-02 16:48:58
7923,32324,39823,2020,13,2023-12-02 16:48:58
4175,55742,39827,2020,13,2023-12-02 16:48:58
14539,44764,39828,2020,13,2023-12-02 16:48:58
6113,48617,39837,2020,13,2023-12-02 16:48:58
5297,28338,39840,2020,13,2023-12-02 16:48:58
7471,33938,39842,2020,13,2023-12-02 16:48:58
7444,35370,39845,2020,13,2023-12-02 16:48:58
3534,41801,39897,2020,13,2023-12-02 16:48:58
2540,43900,31562,2020,13,2023-12-02 16:48:58
8830,35411,31719,2020,13,2023-12-02 16:48:58
7374,39295,30742,2020,13,2023-12-02 16:48:58
6243,52980,30802,2020,13,2023-12-02 16:48:58
50288,112591,30809,2020,13,2023-12-02 16:48:58
66538,124396,30004,2020,13,2023-12-02 16:48:58
47267,42404,30032,2020,13,2023-12-02 16:48:58
24915,108443,30306,2020,13,2023-12-02 16:48:58
35523,38163,30311,2020,13,2023-12-02 16:48:58
25752,28114,30314,2020,13,2023-12-02 16:48:58
29069,49679,30340,2020,13,2023-12-02 16:48:58
5008,77125,30346,2020,13,2023-12-02 16:48:58
75647,51010,30349,2020,13,2023-12-02 16:48:58
38785,71996,30350,2020,13,2023-12-02 16:48:58
1821,57008,30410,2020,13,2023-12-02 16:48:58
8239,25833,30442,2020,13,2023-12-02 16:48:58
3797,27340,30445,2020,13,2023-12-02 16:48:58
5939,66273,30543,2020,13,2023-12-02 16:48:58
7596,52635,30546,2020,13,2023-12-02 16:48:58
13073,73663,30622,2020,13,2023-12-02 16:48:58
8779,41170,30662,2020,13,2023-12-02 16:48:58
9622,58784,30666,2020,13,2023-12-02 16:48:58
3701,63438,30527,2020,13,2023-12-02 16:48:58
25149,56448,30528,2020,13,2023-12-02 16:48:58
12098,51539,30529,2020,13,2023-12-02 16:48:58
10809,58036,30531,2020,13,2023-12-02 16:48:58
30848,68920,30534,2020,13,2023-12-02 16:48:58
2799,43500,30538,2020,13,2023-12-02 16:48:58
19732,58930,30540,2020,13,2023-12-02 16:48:58
6274,64676,30563,2020,13,2023-12-02 16:48:58
14027,70725,30620,2020,13,2023-12-02 16:48:58
5794,96957,30621,2020,13,2023-12-02 16:48:58
6772,71500,30183,2020,13,2023-12-02 16:48:58
3024,55404,30178,2020,13,2023-12-02 16:48:58
42050,49960,30701,2020,13,2023-12-02 16:48:58
4561,48457,30808,2020,13,2023-12-02 16:48:58
7775,41829,30817,2020,13,2023-12-02 16:48:58
5631,56528,30292,2020,13,2023-12-02 16:48:58
2482,34960,30293,2020,13,2023-12-02 16:48:58
33832,81013,30316,2020,13,2023-12-02 16:48:58
26980,59786,30329,2020,13,2023-12-02 16:48:58
16660,44547,30354,2020,13,2023-12-02 16:48:58
2945,46362,30421,2020,13,2023-12-02 16:48:58
5017,28216,30434,2020,13,2023-12-02 16:48:58
12039,35513,30436,2020,13,2023-12-02 16:48:58
3121,35587,31775,2020,13,2023-12-02 16:48:58
6166,47500,31822,2020,13,2023-12-02 16:48:58
18336,91195,31005,2020,13,2023-12-02 16:48:58
2703,43654,31012,2020,13,2023-12-02 16:48:58
13404,43921,31014,2020,13,2023-12-02 16:48:58
9264,37023,31027,2020,13,2023-12-02 16:48:58
3028,47429,30648,2020,13,2023-12-02 16:48:58
25876,52587,30655,2020,13,2023-12-02 16:48:58
3757,49193,30711,2020,13,2023-12-02 16:48:58
8584,57560,30740,2020,13,2023-12-02 16:48:58
28592,42584,30741,2020,13,2023-12-02 16:48:58
4148,72524,30750,2020,13,2023-12-02 16:48:58
7016,40023,30753,2020,13,2023-12-02 16:48:58
9342,64677,30814,2020,13,2023-12-02 16:48:58
5902,66339,30002,2020,13,2023-12-02 16:48:58
17265,70250,30011,2020,13,2023-12-02 16:48:58
32782,89178,30033,2020,13,2023-12-02 16:48:58
72858,105387,30040,2020,13,2023-12-02 16:48:58
88276,77437,30043,2020,13,2023-12-02 16:48:58
3846,55151,30079,2020,13,2023-12-02 16:48:58
5552,60671,30104,2020,13,2023-12-02 16:48:58
22433,52532,30106,2020,13,2023-12-02 16:48:58
25309,60178,30121,2020,13,2023-12-02 16:48:58
27580,52650,30122,2020,13,2023-12-02 16:48:58
3178,35759,30182,2020,13,2023-12-02 16:48:58
6535,77866,30184,2020,13,2023-12-02 16:48:58
7123,66342,30187,2020,13,2023-12-02 16:48:58
39522,92438,30189,2020,13,2023-12-02 16:48:58
3694,67479,31046,2020,13,2023-12-02 16:48:58
42625,46458,31061,2020,13,2023-12-02 16:48:58
8608,32574,31087,2020,13,2023-12-02 16:48:58
4950,25925,31068,2020,13,2023-12-02 16:48:58
35916,42997,31602,2020,13,2023-12-02 16:48:58
6961,27309,31635,2020,13,2023-12-02 16:48:58
2867,36194,31076,2020,13,2023-12-02 16:48:58
10061,36881,31082,2020,13,2023-12-02 16:48:58
4021,33224,31089,2020,13,2023-12-02 16:48:58
25488,38012,31093,2020,13,2023-12-02 16:48:58
6150,28825,31901,2020,13,2023-12-02 16:48:58
2428,47485,31555,2020,13,2023-12-02 16:48:58
22237,63982,31558,2020,13,2023-12-02 16:48:58
4638,38299,31566,2020,13,2023-12-02 16:48:58
31652,26427,31601,2020,13,2023-12-02 16:48:58
23955,61887,31605,2020,13,2023-12-02 16:48:58
10585,47907,31636,2020,13,2023-12-02 16:48:58
18886,28949,31701,2020,13,2023-12-02 16:48:58
1210,58992,31065,2020,13,2023-12-02 16:48:58
13732,56638,31316,2020,13,2023-12-02 16:48:58
23788,102131,30017,2020,13,2023-12-02 16:48:58
10689,83947,30025,2020,13,2023-12-02 16:48:58
39543,52435,30038,2020,13,2023-12-02 16:48:58
69518,74875,30052,2020,13,2023-12-02 16:48:58
3788,75181,30055,2020,13,2023-12-02 16:48:58
25865,58472,30071,2020,13,2023-12-02 16:48:58
48443,98237,30019,2020,13,2023-12-02 16:48:58
40213,136870,30005,2020,13,2023-12-02 16:48:58
34709,56496,30008,2020,13,2023-12-02 16:48:58
69135,120776,30022,2020,13,2023-12-02 16:48:58
80598,120878,30024,2020,13,2023-12-02 16:48:58
71750,117605,30041,2020,13,2023-12-02 16:48:58
57953,94846,30066,2020,13,2023-12-02 16:48:58
26442,80830,30082,2020,13,2023-12-02 16:48:58
59798,42764,30083,2020,13,2023-12-02 16:48:58
32359,75634,30094,2020,13,2023-12-02 16:48:58
6152,58125,30113,2020,13,2023-12-02 16:48:58
23793,42728,30125,2020,13,2023-12-02 16:48:58
8807,64632,30145,2020,13,2023-12-02 16:48:58
44115,101304,30152,2020,13,2023-12-02 16:48:58
13735,49128,30204,2020,13,2023-12-02 16:48:58
36953,102276,30215,2020,13,2023-12-02 16:48:58
9595,48205,30217,2020,13,2023-12-02 16:48:58
36797,44076,30223,2020,13,2023-12-02 16:48:58
24398,51278,30233,2020,13,2023-12-02 16:48:58
27747,72316,30248,2020,13,2023-12-02 16:48:58
57889,70971,30253,2020,13,2023-12-02 16:48:58
2819,78819,30256,2020,13,2023-12-02 16:48:58
10099,55400,30268,2020,13,2023-12-02 16:48:58
15720,56597,30273,2020,13,2023-12-02 16:48:58
34426,45588,30274,2020,13,2023-12-02 16:48:58
10181,57993,30288,2020,13,2023-12-02 16:48:58
27579,55101,30296,2020,13,2023-12-02 16:48:58
6840,26959,30303,2020,13,2023-12-02 16:48:58
60769,65537,30263,2020,13,2023-12-02 16:48:58
45135,115597,30319,2020,13,2023-12-02 16:48:58
18625,113562,30009,2020,13,2023-12-02 16:48:58
30609,106673,30028,2020,13,2023-12-02 16:48:58
20207,60735,31069,2020,13,2023-12-02 16:48:58
7552,39813,31096,2020,13,2023-12-02 16:48:58
14602,38141,31211,2020,13,2023-12-02 16:48:58
15052,48088,31516,2020,13,2023-12-02 16:48:58
3462,39692,31519,2020,13,2023-12-02 16:48:58
16777,91825,31522,2020,13,2023-12-02 16:48:58
30780,58514,31525,2020,13,2023-12-02 16:48:58
8555,53491,31546,2020,13,2023-12-02 16:48:58
21858,54799,31548,2020,13,2023-12-02 16:48:58
21762,79780,31312,2020,13,2023-12-02 16:48:58
11832,101310,31820,2020,13,2023-12-02 16:48:58
20114,30926,31906,2020,13,2023-12-02 16:48:58
13450,61485,31523,2020,13,2023-12-02 16:48:58
37919,55050,30046,2020,13,2023-12-02 16:48:58
2645,41599,31542,2020,13,2023-12-02 16:48:58
3196,41659,31606,2020,13,2023-12-02 16:48:58
4904,48438,31645,2020,13,2023-12-02 16:48:58
7836,37295,31730,2020,13,2023-12-02 16:48:58
17959,33406,31750,2020,13,2023-12-02 16:48:58
2577,28422,31765,2020,13,2023-12-02 16:48:58
11485,51869,31791,2020,13,2023-12-02 16:48:58
27918,40671,31794,2020,13,2023-12-02 16:48:58
3068,57381,31801,2020,13,2023-12-02 16:48:58
20924,68844,31721,2020,13,2023-12-02 16:48:58
9954,38710,31788,2020,13,2023-12-02 16:48:58
9029,65184,31793,2020,13,2023-12-02 16:48:58
4347,44659,31091,2020,13,2023-12-02 16:48:58
8079,71328,31331,2020,13,2023-12-02 16:48:58
7803,47375,31554,2020,13,2023-12-02 16:48:58
15230,62132,31220,2020,13,2023-12-02 16:48:58
15324,68488,31032,2020,13,2023-12-02 16:48:58
11257,46403,31535,2020,13,2023-12-02 16:48:58
6151,91719,31804,2020,13,2023-12-02 16:48:58
58615,45966,31907,2020,13,2023-12-02 16:48:58
2790,37069,31805,2020,13,2023-12-02 16:48:58
25318,85878,30339,2020,13,2023-12-02 16:48:58
13708,39634,30401,2020,13,2023-12-02 16:48:58
5697,29545,30457,2020,13,2023-12-02 16:48:58
11764,38718,30467,2020,13,2023-12-02 16:48:58
27242,54727,30504,2020,13,2023-12-02 16:48:58
9136,41587,30510,2020,13,2023-12-02 16:48:58
15034,61587,30461,2020,13,2023-12-02 16:48:58
4490,32218,30471,2020,13,2023-12-02 16:48:58
22646,50451,30512,2020,13,2023-12-02 16:48:58
7475,55500,30530,2020,13,2023-12-02 16:48:58
7607,43125,30535,2020,13,2023-12-02 16:48:58
19828,89766,30548,2020,13,2023-12-02 16:48:58
41096,63646,30294,2020,13,2023-12-02 16:48:58
28503,36837,30297,2020,13,2023-12-02 16:48:58
25852,96245,30309,2020,13,2023-12-02 16:48:58
11761,67147,30313,2020,13,2023-12-02 16:48:58
57136,57409,30318,2020,13,2023-12-02 16:48:58
6643,89476,30326,2020,13,2023-12-02 16:48:58
23059,153549,30327,2020,13,2023-12-02 16:48:58
32155,45095,30344,2020,13,2023-12-02 16:48:58
12771,50201,30427,2020,13,2023-12-02 16:48:58
2804,33047,30428,2020,13,2023-12-02 16:48:58
2779,32841,30477,2020,13,2023-12-02 16:48:58
43753,70228,30228,2020,13,2023-12-02 16:48:58
5901,51024,30147,2020,13,2023-12-02 16:48:58
2397,42939,30805,2020,13,2023-12-02 16:48:58
16866,46670,30824,2020,13,2023-12-02 16:48:58
16394,19854,30901,2020,13,2023-12-02 16:48:58
27136,35912,30904,2020,13,2023-12-02 16:48:58
51428,70506,30907,2020,13,2023-12-02 16:48:58
31427,47507,30012,2020,13,2023-12-02 16:48:58
25218,67216,30013,2020,13,2023-12-02 16:48:58
37025,60603,30092,2020,13,2023-12-02 16:48:58
68700,74671,30047,2020,13,2023-12-02 16:48:58
58806,75253,30080,2020,13,2023-12-02 16:48:58
38304,78895,30087,2020,13,2023-12-02 16:48:58
15246,50409,30103,2020,13,2023-12-02 16:48:58
14083,76381,30107,2020,13,2023-12-02 16:48:58
57013,81659,30114,2020,13,2023-12-02 16:48:58
7627,57835,31320,2020,13,2023-12-02 16:48:58
10831,52252,31329,2020,13,2023-12-02 16:48:58
37929,47980,31405,2020,13,2023-12-02 16:48:58
35073,56268,31406,2020,13,2023-12-02 16:48:58
8993,101008,31411,2020,13,2023-12-02 16:48:58
1681,46875,31512,2020,13,2023-12-02 16:48:58
4245,54609,31773,2020,13,2023-12-02 16:48:58
10338,39852,31779,2020,13,2023-12-02 16:48:58
16467,56675,31029,2020,13,2023-12-02 16:48:58
17691,42217,31030,2020,13,2023-12-02 16:48:58
3584,31346,31037,2020,13,2023-12-02 16:48:58
4954,43691,31063,2020,13,2023-12-02 16:48:58
31055,33729,31204,2020,13,2023-12-02 16:48:58
17044,38559,31217,2020,13,2023-12-02 16:48:58
8111,59736,31308,2020,13,2023-12-02 16:48:58
41378,50823,31313,2020,13,2023-12-02 16:48:58
7576,53613,31321,2020,13,2023-12-02 16:48:58
3419,96250,31328,2020,13,2023-12-02 16:48:58
14010,80865,31407,2020,13,2023-12-02 16:48:58
20043,43361,31503,2020,13,2023-12-02 16:48:58
15950,37264,31513,2020,13,2023-12-02 16:48:58
18050,38611,31533,2020,13,2023-12-02 16:48:58
14796,36845,31539,2020,13,2023-12-02 16:48:58
5179,38420,31634,2020,13,2023-12-02 16:48:58
3316,51750,31557,2020,13,2023-12-02 16:48:58
7251,44736,31031,2020,13,2023-12-02 16:48:58
3267,44219,31002,2020,13,2023-12-02 16:48:58
1382,25705,31020,2020,13,2023-12-02 16:48:58
15750,98333,31047,2020,13,2023-12-02 16:48:58
8837,71107,31052,2020,13,2023-12-02 16:48:58
7937,17670,31201,2020,13,2023-12-02 16:48:58
58483,57244,31419,2020,13,2023-12-02 16:48:58
9658,38417,31510,2020,13,2023-12-02 16:48:58
22783,32150,31520,2020,13,2023-12-02 16:48:58
10559,42596,31537,2020,13,2023-12-02 16:48:58
4520,32016,31553,2020,13,2023-12-02 16:48:58
3274,42688,31626,2020,13,2023-12-02 16:48:58
4676,43958,31642,2020,13,2023-12-02 16:48:58
5814,63542,31569,2020,13,2023-12-02 16:48:58
11272,47669,31620,2020,13,2023-12-02 16:48:58
32290,31071,31705,2020,13,2023-12-02 16:48:58
5644,34439,31714,2020,13,2023-12-02 16:48:58
2817,43355,31716,2020,13,2023-12-02 16:48:58
2763,58536,31744,2020,13,2023-12-02 16:48:58
2764,39881,31749,2020,13,2023-12-02 16:48:58
6452,34583,31774,2020,13,2023-12-02 16:48:58
3949,24612,31815,2020,13,2023-12-02 16:48:58
32087,55334,31904,2020,13,2023-12-02 16:48:58
38486,60711,31909,2020,13,2023-12-02 16:48:58
12706,31417,31415,2020,13,2023-12-02 16:48:58
2986,46953,31044,2020,13,2023-12-02 16:48:58
2705,41949,31079,2020,13,2023-12-02 16:48:58
26119,79858,31322,2020,13,2023-12-02 16:48:58
10606,41566,31639,2020,13,2023-12-02 16:48:58
5510,36937,31816,2020,13,2023-12-02 16:48:58
3571,33301,31647,2020,13,2023-12-02 16:48:58
3999,43276,31650,2020,13,2023-12-02 16:48:58
15509,37360,31709,2020,13,2023-12-02 16:48:58
24307,62278,31763,2020,13,2023-12-02 16:48:58
22212,34280,31768,2020,13,2023-12-02 16:48:58
10977,61982,31757,2020,13,2023-12-02 16:48:58
2726,43977,31637,2020,13,2023-12-02 16:48:58
8442,34277,31643,2020,13,2023-12-02 16:48:58
23645,42646,31707,2020,13,2023-12-02 16:48:58
7626,46264,31771,2020,13,2023-12-02 16:48:58
22458,38156,31792,2020,13,2023-12-02 16:48:58
2354,44265,31830,2020,13,2023-12-02 16:48:58
6883,50873,31833,2020,13,2023-12-02 16:48:58
8005,28923,31055,2020,13,2023-12-02 16:48:58
9469,48736,31064,2020,13,2023-12-02 16:48:58
7515,43695,30525,2020,13,2023-12-02 16:48:58
3266,66875,30547,2020,13,2023-12-02 16:48:58
7192,60020,30683,2020,13,2023-12-02 16:48:58
4731,57500,30725,2020,13,2023-12-02 16:48:58
20183,41058,30728,2020,13,2023-12-02 16:48:58
15807,37160,30747,2020,13,2023-12-02 16:48:58
8638,37361,30752,2020,13,2023-12-02 16:48:58
60200,36177,30906,2020,13,2023-12-02 16:48:58
31856,103083,30030,2020,13,2023-12-02 16:48:58
45968,52806,30034,2020,13,2023-12-02 16:48:58
46640,78311,30039,2020,13,2023-12-02 16:48:58
93987,67764,30044,2020,13,2023-12-02 16:48:58
10487,47031,30417,2020,13,2023-12-02 16:48:58
23449,46789,30241,2020,13,2023-12-02 16:48:58
3674,85625,30259,2020,13,2023-12-02 16:48:58
27183,50092,30260,2020,13,2023-12-02 16:48:58
36296,29197,30315,2020,13,2023-12-02 16:48:58
16099,79255,30360,2020,13,2023-12-02 16:48:58
10795,37273,30439,2020,13,2023-12-02 16:48:58
47890,43052,30458,2020,13,2023-12-02 16:48:58
16070,98653,30517,2020,13,2023-12-02 16:48:58
27738,54727,30533,2020,13,2023-12-02 16:48:58
36450,81407,30542,2020,13,2023-12-02 16:48:58
8041,54359,30553,2020,13,2023-12-02 16:48:58
5112,61860,30557,2020,13,2023-12-02 16:48:58
3696,63431,30564,2020,13,2023-12-02 16:48:58
7741,49920,30566,2020,13,2023-12-02 16:48:58
10475,44750,30607,2020,13,2023-12-02 16:48:58
23390,29476,30601,2020,13,2023-12-02 16:48:58
41388,39179,30605,2020,13,2023-12-02 16:48:58
55945,127863,30075,2020,13,2023-12-02 16:48:58
23886,62252,30116,2020,13,2023-12-02 16:48:58
22726,71001,30143,2020,13,2023-12-02 16:48:58
59085,72491,30144,2020,13,2023-12-02 16:48:58
2986,72610,30170,2020,13,2023-12-02 16:48:58
27139,59082,30224,2020,13,2023-12-02 16:48:58
9727,40000,30230,2020,13,2023-12-02 16:48:58
23365,100604,30277,2020,13,2023-12-02 16:48:58
70098,58577,30281,2020,13,2023-12-02 16:48:58
8706,100938,30290,2020,13,2023-12-02 16:48:58
46088,78093,30045,2020,13,2023-12-02 16:48:58
11867,64354,30054,2020,13,2023-12-02 16:48:58
61247,55444,30058,2020,13,2023-12-02 16:48:58
49849,97286,30064,2020,13,2023-12-02 16:48:58
46482,61718,30067,2020,13,2023-12-02 16:48:58
68570,59775,30096,2020,13,2023-12-02 16:48:58
42232,67581,30102,2020,13,2023-12-02 16:48:58
8494,47393,30108,2020,13,2023-12-02 16:48:58
67853,79409,30135,2020,13,2023-12-02 16:48:58
14079,39843,31023,2020,13,2023-12-02 16:48:58
2906,32072,31018,2020,13,2023-12-02 16:48:58
20792,52682,31024,2020,13,2023-12-02 16:48:58
6673,61726,31028,2020,13,2023-12-02 16:48:58
6631,48832,30735,2020,13,2023-12-02 16:48:58
3509,50208,30738,2020,13,2023-12-02 16:48:58
6773,63494,30739,2020,13,2023-12-02 16:48:58
6726,35109,30673,2020,13,2023-12-02 16:48:58
17145,55047,30707,2020,13,2023-12-02 16:48:58
52658,42296,30721,2020,13,2023-12-02 16:48:58
2655,41413,30731,2020,13,2023-12-02 16:48:58
54832,79460,30518,2020,13,2023-12-02 16:48:58
5418,46563,30520,2020,13,2023-12-02 16:48:58
17906,48916,30153,2020,13,2023-12-02 16:48:58
48446,68429,30157,2020,13,2023-12-02 16:48:58
40349,57129,30165,2020,13,2023-12-02 16:48:58
24936,48196,30168,2020,13,2023-12-02 16:48:58
5679,34895,30173,2020,13,2023-12-02 16:48:58
53224,56289,30236,2020,13,2023-12-02 16:48:58
47005,88864,30252,2020,13,2023-12-02 16:48:58
4024,55521,30257,2020,13,2023-12-02 16:48:58
3165,44494,30258,2020,13,2023-12-02 16:48:58
5367,50663,31803,2020,13,2023-12-02 16:48:58
5135,49297,31806,2020,13,2023-12-02 16:48:58
9077,91957,31808,2020,13,2023-12-02 16:48:58
6204,85521,31811,2020,13,2023-12-02 16:48:58
2951,59632,31831,2020,13,2023-12-02 16:48:58
17796,23750,31903,2020,13,2023-12-02 16:48:58
37948,69348,30213,2020,13,2023-12-02 16:48:58
4101,34664,30222,2020,13,2023-12-02 16:48:58
36578,97983,30269,2020,13,2023-12-02 16:48:58
22270,38195,30286,2020,13,2023-12-02 16:48:58
22636,38606,30291,2020,13,2023-12-02 16:48:58
25139,101106,30305,2020,13,2023-12-02 16:48:58
20438,66365,30308,2020,13,2023-12-02 16:48:58
28654,76205,30324,2020,13,2023-12-02 16:48:58
